customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
IZ88103,California,F,Bachelor,12625,79421,104,0,Personal Auto,Four-Door Car,115
QC27179,Oregon,M,Bachelor,5261,38466,68,0,Personal Auto,Two-Door Car,204
VC47959,Arizona,F,College,4895,54495,61,0,Personal Auto,Four-Door Car,182
BN45584,Oregon,F,College,4034,0,112,0,Special Auto,Sports Car,806
YP53257,Oregon,F,Bachelor,10179,14290,271,0,Personal Auto,Luxury SUV,1300
VP84987,California,M,College,17497,0,73,0,Personal Auto,Two-Door Car,350
LK57934,Nevada,M,Bachelor,10569,45776,89,0,Personal Auto,Four-Door Car,95
AV49798,Arizona,M,College,7842,94263,98,0,Personal Auto,Four-Door Car,112
RD73104,Washington,F,High School or Below,7942,12181,108,0,Personal Auto,Four-Door Car,591
IZ17303,California,M,Bachelor,17002,97268,85,0,Personal Auto,Four-Door Car,35
PK79296,California,F,College,2602,28995,67,0,Personal Auto,Four-Door Car,321
VA82895,Oregon,F,High School or Below,4112,25030,113,4,Personal Auto,Sports Car,542
WC66749,Oregon,F,College,5213,12613,70,0,Personal Auto,Four-Door Car,336
JO68735,California,F,Bachelor,2292,0,64,0,Personal Auto,Two-Door Car,460
JA55700,California,M,High School or Below,3933,25927,103,0,Personal Auto,SUV,674
IX97339,Arizona,F,College,9234,0,134,0,Corporate Auto,SUV,643
DH93540,Oregon,M,College,4650,28215,65,0,Personal Auto,Two-Door Car,468
KV56995,Nevada,M,Bachelor,3954,18375,103,0,Personal Auto,Sports Car,535
PA15141,California,F,High School or Below,6953,43221,87,0,Special Auto,Four-Door Car,398
FC48492,California,M,Bachelor,2876,0,84,0,Personal Auto,Four-Door Car,849
ZJ29643,Washington,F,Doctor,6265,0,84,1,Personal Auto,Four-Door Car,481
EC22495,Oregon,M,High School or Below,3145,52082,79,0,Personal Auto,Four-Door Car,379
RO87000,California,M,High School or Below,2688,50719,68,0,Personal Auto,Four-Door Car,394
YU35148,Washington,F,Bachelor,4749,0,123,0,Personal Auto,SUV,590
BW51534,California,F,High School or Below,8364,0,110,0,Corporate Auto,SUV,528
ER50891,California,M,High School or Below,3450,39248,87,0,Personal Auto,Four-Door Car,386
LM63497,Oregon,F,College,2935,0,82,0,Personal Auto,Four-Door Car,590
DE71115,Washington,M,High School or Below,2772,68463,70,1,Personal Auto,Four-Door Car,336
AX71238,California,M,High School or Below,3963,38096,99,0,Personal Auto,Two-Door Car,475
IZ50034,Washington,M,College,8062,42124,101,0,Personal Auto,SUV,484
AR75105,California,F,College,7805,21073,106,1,Personal Auto,SUV,508
LX77880,Oregon,F,Bachelor,4855,24149,61,0,Personal Auto,Four-Door Car,292
PQ72803,Washington,F,High School or Below,2886,10312,78,0,Personal Auto,Four-Door Car,486
PV99529,Arizona,M,Bachelor,2724,0,77,0,Personal Auto,Two-Door Car,404
UW10841,California,M,Bachelor,9976,74115,63,0,Personal Auto,Four-Door Car,275
UO93347,California,M,High School or Below,3755,34624,95,0,Personal Auto,Four-Door Car,270
WK46492,Arizona,F,Bachelor,9642,36108,128,2,Personal Auto,SUV,614
DO70918,Nevada,F,High School or Below,4573,0,127,0,Special Auto,Sports Car,914
KG71396,Nevada,M,High School or Below,4017,0,118,0,Corporate Auto,Two-Door Car,959
MI16758,Nevada,F,High School or Below,12052,43184,102,0,Personal Auto,SUV,376
AT98182,California,F,Doctor,2525,0,67,0,Corporate Auto,Four-Door Car,146
GP67583,Arizona,M,College,8207,35349,102,0,Personal Auto,Four-Door Car,489
DY73849,California,F,Bachelor,4569,0,124,0,Personal Auto,SUV,250
UR42360,California,M,Bachelor,16979,35095,73,0,Personal Auto,Two-Door Car,525
IK74329,Arizona,F,High School or Below,18061,13164,70,0,Personal Auto,Two-Door Car,75
WJ20394,Nevada,M,High School or Below,5191,0,141,0,Corporate Auto,SUV,676
PF26758,Oregon,F,College,6271,94880,79,3,Special Auto,Four-Door Car,347
DK81475,Nevada,M,College,4619,95301,114,0,Personal Auto,SUV,547
DK93464,Nevada,F,Bachelor,8571,56202,107,0,Personal Auto,Two-Door Car,513
XS76166,Oregon,F,College,3245,35592,82,0,Personal Auto,Two-Door Car,496
TZ76531,California,M,High School or Below,12489,0,113,0,Personal Auto,Four-Door Car,542
RC22595,Arizona,F,College,3799,0,102,0,Personal Auto,Four-Door Car,489
IA90990,California,F,High School or Below,10004,0,89,0,Corporate Auto,Two-Door Car,640
QQ69088,Washington,M,Doctor,5577,11097,73,0,Corporate Auto,Two-Door Car,350
ED59130,Arizona,M,Bachelor,16705,74900,208,0,Personal Auto,Luxury SUV,998
SC90717,California,M,Doctor,31864,23576,89,0,Personal Auto,Four-Door Car,383
PP36346,Nevada,F,High School or Below,3708,23393,95,0,Corporate Auto,Four-Door Car,456
JU75786,Oregon,F,Master,7203,0,95,0,Personal Auto,Two-Door Car,149
TU68427,Arizona,F,High School or Below,2649,0,73,0,Personal Auto,Two-Door Car,350
YD28431,California,F,Master,6991,66346,87,1,Personal Auto,Four-Door Car,78
MY56715,Oregon,M,Bachelor,3380,58109,86,0,Corporate Auto,Two-Door Car,412
NF60680,Arizona,F,High School or Below,20096,92766,71,0,Personal Auto,Two-Door Car,379
BD70337,California,M,High School or Below,24706,26307,73,0,Personal Auto,Four-Door Car,313
DM77491,Oregon,M,Bachelor,7416,0,69,0,Personal Auto,Four-Door Car,238
EV57176,California,F,High School or Below,5605,21171,72,0,Corporate Auto,Four-Door Car,345
CQ76876,California,F,College,13749,82753,114,0,Personal Auto,Four-Door Car,264
QI89498,Oregon,F,College,2203,0,64,0,Personal Auto,Four-Door Car,757
BH43020,California,M,Bachelor,3369,39754,85,0,Personal Auto,Four-Door Car,62
EC66666,Arizona,F,College,7296,0,67,0,Personal Auto,Two-Door Car,321
EO74797,Arizona,F,Bachelor,7840,0,76,1,Personal Auto,Four-Door Car,364
IA30254,Nevada,M,High School or Below,14837,0,70,0,Corporate Auto,Four-Door Car,712
KC79907,Arizona,F,College,7441,91915,186,0,Personal Auto,Luxury Car,93
XW34862,Nevada,F,Master,11981,21514,62,0,Special Auto,Two-Door Car,257
RI76930,California,F,College,4163,43276,104,0,Personal Auto,SUV,499
XZ40716,California,F,High School or Below,8054,75531,102,0,Personal Auto,Four-Door Car,489
ZC75052,California,M,Bachelor,22658,23665,67,0,Personal Auto,Four-Door Car,404
DH51686,Arizona,F,Bachelor,4048,0,118,0,Personal Auto,Four-Door Car,566
HJ89045,California,F,Bachelor,10288,96337,127,0,Personal Auto,SUV,609
DJ34695,California,M,High School or Below,21920,60180,183,0,Corporate Auto,Luxury Car,988
KR89806,Oregon,F,High School or Below,16468,0,63,0,Personal Auto,Four-Door Car,685
OX62816,Washington,M,Master,5167,30376,66,0,Personal Auto,Four-Door Car,316
WM36886,California,M,Master,5757,88997,72,0,Corporate Auto,Four-Door Car,174
BE92692,Oregon,M,Bachelor,2487,69236,63,1,Personal Auto,Four-Door Car,110
JV79596,Oregon,F,Bachelor,14594,27627,63,0,Special Auto,Two-Door Car,453
KA49711,Nevada,M,Bachelor,5320,77524,68,3,Corporate Auto,Four-Door Car,64
YI68606,Oregon,F,High School or Below,2442,75449,61,0,Corporate Auto,Two-Door Car,130
AU11344,Oregon,F,Bachelor,5142,35666,131,0,Personal Auto,SUV,312
BG42047,Nevada,M,College,2511,17658,65,0,Personal Auto,Four-Door Car,312
CF73234,Oregon,M,High School or Below,2629,0,71,0,Corporate Auto,Four-Door Car,340
VE85103,Nevada,M,College,2449,20567,72,4,Personal Auto,Four-Door Car,345
LN99977,California,F,College,4061,30061,104,0,Special Auto,Sports Car,499
CR56473,Nevada,M,High School or Below,5252,0,74,0,Corporate Auto,Four-Door Car,532
YP32443,Oregon,M,Bachelor,4372,20354,116,0,Personal Auto,SUV,556
MQ46375,Oregon,M,Bachelor,15320,36637,192,0,Corporate Auto,Luxury Car,921
VU30980,California,M,High School or Below,9657,0,131,0,Personal Auto,SUV,628
JX50349,Oregon,F,College,2472,63860,62,0,Personal Auto,Four-Door Car,208
DH34004,California,M,College,6191,0,199,3,Personal Auto,Luxury Car,955
DU66880,Arizona,M,High School or Below,13583,58544,114,0,Personal Auto,Four-Door Car,769
QH87479,Oregon,F,High School or Below,27528,54586,76,0,Personal Auto,Two-Door Car,122
MF87270,California,F,High School or Below,2952,57248,74,0,Personal Auto,Four-Door Car,355
PX99904,California,F,Bachelor,4949,0,134,0,Corporate Auto,Sports Car,964
TD43065,California,M,Bachelor,8209,66037,69,0,Personal Auto,Four-Door Car,69
DU39756,Nevada,F,Master,4170,29462,107,1,Corporate Auto,SUV,513
GY65868,California,M,Bachelor,20600,64541,86,0,Personal Auto,Four-Door Car,256
NG15645,California,F,Master,2858,27382,71,0,Personal Auto,Four-Door Car,134
HH69970,California,F,Bachelor,6282,32311,79,0,Corporate Auto,Four-Door Car,207
YJ57293,California,M,College,2776,23830,76,1,Corporate Auto,Two-Door Car,364
BV22194,Arizona,F,High School or Below,14194,88178,70,0,Personal Auto,Two-Door Car,336
UH22701,Oregon,F,Master,9726,72236,80,0,Personal Auto,Four-Door Car,518
IA85970,California,F,Bachelor,8099,0,112,0,Personal Auto,SUV,438
TC18240,Oregon,M,College,5020,67890,63,0,Personal Auto,Four-Door Car,174
GE58317,Arizona,F,College,4834,38713,66,4,Personal Auto,Four-Door Car,316
GW42895,Oregon,F,Bachelor,17625,77803,63,0,Personal Auto,Four-Door Car,217
FH77504,California,F,Bachelor,11009,51643,283,0,Personal Auto,Luxury Car,1358
XK87182,Oregon,F,College,4502,46402,113,0,Personal Auto,Four-Door Car,476
HB17438,Washington,M,Bachelor,10570,92044,132,0,Personal Auto,SUV,617
DH18269,Arizona,M,College,10614,16040,96,0,Personal Auto,Two-Door Car,611
DP19820,Oregon,M,College,11436,0,135,4,Personal Auto,SUV,980
IK64989,Washington,M,Bachelor,4458,17622,65,1,Personal Auto,Four-Door Car,312
MP85571,Arizona,F,Bachelor,5558,0,188,4,Personal Auto,SUV,2156
VO29645,Oregon,M,High School or Below,5169,12430,73,0,Personal Auto,Four-Door Car,350
GP83239,California,M,College,7840,58414,210,2,Personal Auto,Luxury SUV,1008
GQ21970,Nevada,F,Bachelor,24108,17257,70,0,Personal Auto,Four-Door Car,551
HP40365,Oregon,F,College,5638,70492,70,0,Personal Auto,Two-Door Car,328
UX87150,California,M,College,7680,68229,96,0,Corporate Auto,Four-Door Car,460
OZ30867,Oregon,F,High School or Below,8409,33397,106,0,Personal Auto,SUV,508
LC60153,California,M,Bachelor,12341,72503,106,0,Personal Auto,SUV,295
OX87524,California,F,Master,2611,90349,64,0,Personal Auto,Four-Door Car,435
ZY78741,California,M,High School or Below,6081,0,87,0,Corporate Auto,Four-Door Car,626
DB79306,California,M,College,4416,25480,117,3,Personal Auto,SUV,486
EM77767,Oregon,F,College,10932,72462,68,0,Personal Auto,Two-Door Car,272
PH78214,Oregon,F,College,5427,27677,72,1,Personal Auto,Four-Door Car,345
LY17996,California,M,High School or Below,6190,25743,79,0,Personal Auto,Two-Door Car,596
XV76553,Oregon,M,High School or Below,4523,74935,112,0,Corporate Auto,SUV,192
SD38003,California,M,Bachelor,2482,0,71,0,Personal Auto,Four-Door Car,511
QC30094,Oregon,F,High School or Below,6903,15921,92,1,Corporate Auto,Four-Door Car,571
KH92987,Arizona,F,High School or Below,21740,30095,136,0,Personal Auto,SUV,652
OB32671,Oregon,F,High School or Below,37939,20587,106,0,Personal Auto,SUV,363
CD26907,California,M,Bachelor,31215,0,117,0,Personal Auto,Sports Car,1227
YY46839,Washington,F,High School or Below,8482,29628,106,0,Corporate Auto,Two-Door Car,763
HY36253,California,M,Bachelor,8490,28677,78,0,Personal Auto,Four-Door Car,131
KA62728,California,M,High School or Below,8886,87094,113,1,Personal Auto,Four-Door Car,64
GH98275,California,F,College,4670,0,64,0,Corporate Auto,Four-Door Car,181
DJ87316,Oregon,M,High School or Below,10209,43736,128,0,Personal Auto,SUV,614
XC85830,Oregon,F,Bachelor,4118,69379,103,0,Corporate Auto,Two-Door Car,494
VK85405,California,F,High School or Below,7409,80415,62,0,Corporate Auto,Two-Door Car,281
ZP27971,California,M,High School or Below,3803,26050,97,0,Personal Auto,Four-Door Car,465
QC95625,California,M,High School or Below,12157,57449,103,0,Personal Auto,Four-Door Car,494
DN34058,Washington,F,Bachelor,28119,68211,99,0,Corporate Auto,Four-Door Car,475
VS80344,Arizona,F,Bachelor,8219,28445,103,0,Special Auto,Two-Door Car,427
SJ24275,Nevada,F,College,4803,37313,62,0,Personal Auto,Four-Door Car,246
YB58105,California,M,High School or Below,10865,0,110,1,Corporate Auto,Four-Door Car,1066
BP35803,California,F,College,3425,29194,89,0,Personal Auto,Four-Door Car,424
CL73599,Arizona,F,Bachelor,8609,79090,107,0,Personal Auto,SUV,289
ZR22245,Washington,F,College,4605,22571,63,0,Personal Auto,Four-Door Car,302
JJ57298,Oregon,M,College,18634,0,139,0,Corporate Auto,SUV,1066
FF53048,Arizona,F,Master,3465,48744,86,0,Personal Auto,Two-Door Car,412
HD83496,Arizona,M,Bachelor,2478,0,71,0,Corporate Auto,Four-Door Car,511
DD94148,California,M,College,5792,29530,74,0,Personal Auto,Two-Door Car,222
FM52759,Nevada,M,Bachelor,5548,67798,69,0,Personal Auto,Four-Door Car,331
OI39918,California,M,Bachelor,3443,16208,93,0,Personal Auto,Two-Door Car,446
PC72443,Oregon,F,College,4529,94757,112,0,Personal Auto,Four-Door Car,5
OQ15169,Washington,F,High School or Below,5597,37995,139,0,Corporate Auto,SUV,667
ZO89996,Oregon,M,College,2616,72302,66,0,Personal Auto,Two-Door Car,316
OP70207,Oregon,M,College,10506,37934,137,1,Personal Auto,Sports Car,385
ID39569,Washington,M,High School or Below,10758,19382,94,0,Personal Auto,Four-Door Car,676
RJ80405,Arizona,M,Bachelor,5498,33191,70,0,Personal Auto,Four-Door Car,443
NT21324,Arizona,M,College,2791,72389,70,0,Personal Auto,Four-Door Car,206
IY98928,Arizona,F,Master,5176,91475,64,0,Personal Auto,Four-Door Car,73
XJ81725,California,M,College,8166,0,111,0,Personal Auto,Four-Door Car,799
FE62142,Oregon,F,Bachelor,4267,43682,107,0,Corporate Auto,SUV,148
ZH55575,California,F,Bachelor,5217,39854,66,0,Corporate Auto,Two-Door Car,261
WI86229,Oregon,M,Master,7807,52162,99,0,Personal Auto,Two-Door Car,251
QR42111,Arizona,F,High School or Below,5058,0,134,0,Special Auto,SUV,643
DN71979,Arizona,M,College,7772,74755,195,0,Personal Auto,Luxury Car,1404
IC22580,California,M,College,11533,85339,95,0,Personal Auto,Four-Door Car,392
MX93069,Oregon,M,Doctor,5073,57709,125,0,Personal Auto,SUV,600
TG37225,California,M,College,4636,26802,66,1,Personal Auto,Two-Door Car,316
GY69750,Oregon,M,Master,5296,0,73,0,Personal Auto,Four-Door Car,152
KX99703,Oregon,F,College,6273,18577,86,0,Personal Auto,Four-Door Car,412
AA35519,Arizona,F,College,8002,0,107,0,Personal Auto,SUV,513
FE99816,Nevada,F,Bachelor,15563,0,253,5,Personal Auto,Luxury Car,1214
YP92773,Washington,F,Bachelor,4723,21546,119,1,Corporate Auto,Two-Door Car,625
CF26052,Arizona,F,Bachelor,8436,49182,70,0,Personal Auto,Two-Door Car,165
PR37714,California,F,Bachelor,7153,32238,91,0,Personal Auto,Four-Door Car,439
CE92675,California,F,College,6990,0,68,0,Personal Auto,Four-Door Car,326
BK47926,California,M,High School or Below,6375,98118,83,3,Personal Auto,Four-Door Car,398
BY62906,Arizona,M,High School or Below,27990,22971,101,0,Personal Auto,SUV,562
UY95661,California,M,Master,4971,49161,63,2,Personal Auto,Two-Door Car,171
OS84395,Nevada,M,Bachelor,7611,90252,95,0,Corporate Auto,Four-Door Car,122
JS53793,Arizona,F,Doctor,2422,25036,61,1,Corporate Auto,Four-Door Car,292
BV25135,California,M,Bachelor,4647,28314,121,0,Personal Auto,SUV,580
AF17671,Washington,F,Bachelor,7765,56337,97,0,Personal Auto,Four-Door Car,465
AY30324,Oregon,F,Bachelor,6189,99074,77,1,Special Auto,Two-Door Car,208
XE17270,California,M,High School or Below,3520,31708,94,1,Personal Auto,Two-Door Car,451
LS46182,Nevada,M,Bachelor,2678,0,83,1,Personal Auto,Four-Door Car,398
LH33181,Arizona,M,Bachelor,6274,0,67,1,Personal Auto,Four-Door Car,431
AT84725,Washington,M,College,4650,28215,65,0,Personal Auto,Two-Door Car,468
TP33286,Washington,M,High School or Below,12010,0,119,0,Corporate Auto,Four-Door Car,856
YB79192,California,F,Bachelor,10193,21119,128,0,Personal Auto,SUV,614
SC43870,California,M,Bachelor,15862,0,66,0,Corporate Auto,Four-Door Car,475
OO72857,Oregon,M,Bachelor,17254,0,69,1,Personal Auto,Four-Door Car,331
MO38559,Arizona,F,Doctor,5294,0,70,0,Personal Auto,Four-Door Car,20
RL65736,Oregon,F,High School or Below,6274,13662,85,0,Personal Auto,Four-Door Car,408
ID30085,Arizona,F,High School or Below,8007,0,112,0,Personal Auto,Sports Car,537
CO68055,Oregon,M,Bachelor,30966,0,109,0,Personal Auto,SUV,691
NX37589,Washington,F,Bachelor,2666,79251,67,1,Personal Auto,Four-Door Car,321
BX88206,Nevada,F,High School or Below,18572,51294,116,0,Corporate Auto,SUV,113
AA30683,California,M,Bachelor,6595,0,105,2,Personal Auto,Four-Door Car,847
BD13927,California,F,High School or Below,2243,0,62,0,Personal Auto,Two-Door Car,675
SJ71233,California,F,College,7423,0,107,0,Personal Auto,SUV,513
WK52692,Oregon,F,College,4627,29124,129,4,Personal Auto,SUV,619
OG67387,California,M,College,4413,0,65,0,Personal Auto,Four-Door Car,312
XR99310,California,M,College,3163,97266,79,0,Special Auto,Two-Door Car,546
GU84478,Oregon,M,High School or Below,4908,48207,63,2,Personal Auto,Four-Door Car,164
ZX29705,California,F,College,7850,0,69,0,Corporate Auto,Four-Door Car,331
WN67367,California,F,Bachelor,3210,0,88,0,Personal Auto,Four-Door Car,325
QN67807,Arizona,M,Bachelor,5387,97316,67,0,Personal Auto,Two-Door Car,309
AU77281,Oregon,F,College,2472,63860,62,0,Personal Auto,Four-Door Car,208
DN46994,California,F,Bachelor,5403,72633,67,0,Personal Auto,Four-Door Car,155
OW97322,Oregon,M,Bachelor,31410,28013,266,0,Personal Auto,Luxury Car,1276
ZC97171,Arizona,F,High School or Below,7627,60479,96,0,Personal Auto,Four-Door Car,85
NG69817,California,F,Bachelor,7540,0,68,0,Personal Auto,Two-Door Car,519
BS95225,California,M,College,2617,14151,72,1,Personal Auto,Four-Door Car,345
AE93522,Washington,M,Bachelor,7212,75891,61,0,Corporate Auto,Two-Door Car,61
LP15901,Nevada,M,Bachelor,6671,0,183,0,Personal Auto,Luxury SUV,1317
FB95495,California,M,College,5677,53078,73,0,Personal Auto,Four-Door Car,764
PE59735,Oregon,F,High School or Below,22952,20031,86,0,Personal Auto,Four-Door Car,109
WR73970,Arizona,M,Bachelor,2960,92070,74,0,Corporate Auto,Four-Door Car,368
JD15492,Oregon,F,High School or Below,2446,44509,61,0,Personal Auto,Four-Door Car,226
OF46381,California,M,High School or Below,7659,0,73,0,Personal Auto,Two-Door Car,525
GP85044,Arizona,M,Bachelor,4533,91967,113,0,Special Auto,SUV,156
OO64005,Oregon,F,Bachelor,2355,0,63,0,Personal Auto,Four-Door Car,302
VB42222,Nevada,F,Bachelor,14316,97379,119,0,Personal Auto,Four-Door Car,354
ZR79373,Arizona,F,Bachelor,10179,14290,271,0,Personal Auto,Luxury SUV,1300
KH12081,Arizona,F,High School or Below,8129,0,119,1,Personal Auto,SUV,729
WV64743,Washington,M,High School or Below,13272,0,194,0,Personal Auto,Luxury Car,1396
ZT58755,Oregon,F,High School or Below,17817,0,68,0,Personal Auto,Four-Door Car,256
WX52894,Nevada,M,College,25002,21927,71,0,Personal Auto,Four-Door Car,128
EO51920,Oregon,F,High School or Below,19955,69096,99,0,Corporate Auto,Four-Door Car,64
AQ34238,Oregon,M,Bachelor,4606,0,72,2,Corporate Auto,Four-Door Car,518
EI10204,Oregon,F,High School or Below,15114,28513,100,1,Personal Auto,SUV,480
GY23881,Oregon,M,High School or Below,4782,81687,61,0,Personal Auto,Four-Door Car,292
FL59259,Nevada,F,High School or Below,6317,13792,87,2,Personal Auto,Four-Door Car,620
RN45606,Nevada,F,High School or Below,16224,32184,136,1,Personal Auto,SUV,266
OJ64812,Washington,M,Bachelor,9585,26432,88,3,Personal Auto,Four-Door Car,422
AK11669,Arizona,F,Doctor,10130,59232,85,0,Corporate Auto,Two-Door Car,408
EM53324,Oregon,F,College,7343,0,72,3,Personal Auto,Four-Door Car,345
JE99638,Arizona,M,Bachelor,7699,23577,68,0,Personal Auto,Four-Door Car,91
LR69185,Nevada,M,College,5739,0,80,0,Personal Auto,Four-Door Car,848
AS55478,Oregon,M,Bachelor,3874,26670,98,0,Corporate Auto,Four-Door Car,541
OB52091,Washington,M,Bachelor,8112,87403,68,0,Personal Auto,Four-Door Car,456
AM28777,Oregon,F,College,2707,51455,67,0,Personal Auto,Four-Door Car,11
AQ70385,Oregon,M,High School or Below,5686,30242,72,0,Personal Auto,Four-Door Car,48
FL22732,Oregon,M,Bachelor,7381,64311,62,0,Personal Auto,Four-Door Car,157
JD75068,Oregon,F,College,2724,0,70,0,Corporate Auto,Four-Door Car,405
MM70762,Arizona,M,Master,9075,37722,116,0,Personal Auto,Sports Car,158
JT46803,Oregon,F,Bachelor,2756,42336,69,0,Personal Auto,Four-Door Car,25
VO25938,Oregon,M,Bachelor,8382,25998,71,0,Personal Auto,Four-Door Car,791
